"시군구별","용도지역및이용현황별","항목","단위","2013.01 월","2014.01 월","2015.01 월","2016.01 월","2017.01 월","2018.01 월","2019.01 월","2020.01 월","2021.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월",
"울주군","주거지역","지가변동률[%]","%",".163",".186",".157",".243",".443",".527",".198",".086",".133",".106",".196",".242",".278",".257",".175",".078",".087",".013","-.185","-.149",
"울주군","상업지역","지가변동률[%]","%",".051",".044",".126",".483",".374",".256",".074",".033","-.041",".227",".27",".19",".167",".295",".225",".139",".113",".006",".056","-.005",
"울주군","공업지역","지가변동률[%]","%",".078",".139",".155",".275","-.248","-.003","-.008","0","-.068",".268",".266",".228",".324",".172",".181",".101",".097",".103",".174",".238",
"울주군","녹지지역","지가변동률[%]","%",".224",".205",".095",".178",".182",".446",".125",".35",".254",".115",".162",".234",".162",".187",".201",".137",".135",".082",".098","-.044",
"울주군","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"울주군","보전관리지역","지가변동률[%]","%",".091",".004",".024",".14",".314",".26",".283",".028",".003",".171",".021",".007",".049",".064",".107",".015",".071",".013",".011","-.004",
"울주군","생산관리지역","지가변동률[%]","%","0",".069",".12",".346","-.017",".287",".201",".043",".023",".053",".039",".104",".057",".105",".039",".024",".038",".021",".009","-.033",
"울주군","계획관리지역","지가변동률[%]","%","0","-.054",".116",".32",".206",".274",".095",".29",".034",".051",".07",".438",".062",".286",".07",".046",".032",".012",".059","-.004",
"울주군","농림지역","지가변동률[%]","%",".038","-.192",".155",".117",".181",".239",".154",".058",".03",".045",".053",".04",".042",".025",".06",".016",".008",".055",".004","-.013",
"울주군","자연환경보전지역","지가변동률[%]","%",".142","-.064",".018",".017",".284",".023",".249","0","0",".001",".086",".034",".069",".152",".216",".091",".062",".001",".063","-.013",
"울주군","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"울주군","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"울주군","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"울주군","전","지가변동률[%]","%",".11",".008",".061",".235",".191",".34",".113",".48",".371",".101",".155",".181",".097",".342",".285",".138",".161",".047",".103","-.002",
"울주군","답","지가변동률[%]","%",".217","-.06",".083",".236",".203",".368",".232",".434",".293",".17",".17",".274",".147",".157",".186",".154",".12",".078",".099","-.061",
"울주군","주거용(대)","지가변동률[%]","%",".064",".053",".147",".25",".407",".535",".104",".052",".126",".088",".191",".223",".297",".128",".189",".066",".104",".012","-.178","-.123",
"울주군","상업용(대)","지가변동률[%]","%",".112",".304",".112",".287",".249",".477",".171",".019","-.032",".084",".162",".221",".18",".169",".091",".108",".066",".014",".02","-.042",
"울주군","임야","지가변동률[%]","%",".021",".023",".119",".17",".044",".391",".149",".143",".049",".036",".054",".066",".022",".106",".07",".049",".036",".056",".055","-.013",
"울주군","공장용지","지가변동률[%]","%","0",".262",".142",".215","-.045","-.003","-.115",".002","-.081",".245",".37",".193",".255",".159",".134",".103",".114",".077",".17",".221",
"울주군","기타","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"세종특별자치시","평균","지가변동률[%]","%",".658",".415",".055",".327",".352",".582",".455",".419",".818",".449",".413",".408",".4",".413",".388",".349",".2",".051","-.203","-.102",
"세종특별자치시","주거지역","지가변동률[%]","%",".358",".523",".023",".293",".252",".445",".383",".39",".693",".343",".252",".246",".21",".213",".265",".286",".166",".037","-.248","-.165",
"세종특별자치시","상업지역","지가변동률[%]","%","0","-.114",".12",".818",".513",".579",".339",".02",".233",".159",".174",".219",".145",".129",".196",".153",".126",".034","-.32","-.241",
"세종특별자치시","공업지역","지가변동률[%]","%",".562",".178",".065",".085",".192",".091",".444",".002",".558",".332",".381",".421",".478",".329",".312",".267",".115",".023","-.108","-.016",
"세종특별자치시","녹지지역","지가변동률[%]","%","0",".635",".017",".171",".481",".735",".654",".788","1.543",".676",".753",".631",".692",".77",".507",".482",".215",".074","-.182",".054",
"세종특별자치시","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"세종특별자치시","보전관리지역","지가변동률[%]","%",".329",".223","-.003",".038",".175",".538",".626",".189","1.043",".476",".362",".539",".342",".512",".5",".431",".242",".062","-.087",".014",
"세종특별자치시","생산관리지역","지가변동률[%]","%",".329",".24",".501",".108",".177",".324",".575",".407",".934",".544",".554",".523",".48",".505",".554",".431",".247",".059","-.076",".004",
"세종특별자치시","계획관리지역","지가변동률[%]","%","1.671",".454",".037",".304",".425",".441",".616",".58","1.056",".719",".72",".717",".663",".788",".66",".532",".316",".072","-.074",".026",
"세종특별자치시","농림지역","지가변동률[%]","%","1.283",".319",".092",".025",".246",".733",".244",".798","1.334",".73",".566",".482",".896",".615",".577",".467",".257",".067","-.081",".004",
"세종특별자치시","자연환경보전지역","지가변동률[%]","%",".377","0","0","0","0","-.002","0","0",".517",".201",".1",".2",".2",".1",".129",".099",".119",".009","-.097","-.05",
"세종특별자치시","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"세종특별자치시","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"세종특별자치시","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"세종특별자치시","전","지가변동률[%]","%",".354",".239",".028",".182",".548",".635",".893",".56","1.485",".759",".764",".835",".705",".848",".743",".593",".35",".117","-.145",".009",
"세종특별자치시","답","지가변동률[%]","%","1.255",".502",".172",".041",".24",".927",".394",".713","1.551",".709",".644",".745",".932",".814",".734",".591",".347",".106","-.139",".009",
"세종특별자치시","주거용(대)","지가변동률[%]","%",".719",".526",".02",".319",".348",".485",".458",".452",".771",".367",".285",".27",".23",".254",".282",".303",".156",".031","-.175","-.107",
"세종특별자치시","상업용(대)","지가변동률[%]","%",".142",".103",".126",".808",".58",".599",".313",".056",".361",".164",".199",".205",".169",".142",".21",".131",".121",".027","-.369","-.269",
"세종특별자치시","임야","지가변동률[%]","%",".329",".226",".125",".082",".135",".338",".225",".289",".749",".535",".329",".419",".29",".5",".432",".319",".17",".021","-.037",".016",
"세종특별자치시","공장용지","지가변동률[%]","%",".792",".252",".046",".037","-.054",".049",".342",".002",".415",".312",".37",".399",".404",".303",".407",".189",".068",".015","-.192","-.021",
"세종특별자치시","기타","지가변동률[%]","%","-","-","-","","-","","","",".661",".211",".212",".21",".21",".209",".209","0","0",".063","","",
"경기도","평균","지가변동률[%]","%",".037",".042",".108",".088",".146",".261",".323",".362",".308",".311",".326",".335",".35",".338",".32",".305",".243",".135",".076",".011",
"경기도","주거지역","지가변동률[%]","%",".022",".068",".11",".099",".147",".276",".347",".407",".331",".328",".337",".355",".368",".351",".331",".298",".2",".034","-.037","-.084",
"경기도","상업지역","지가변동률[%]","%",".017",".047",".079",".062",".089",".183",".238",".281",".254",".318",".29",".309",".358",".373",".298",".285",".287",".256",".2",".034",
"경기도","공업지역","지가변동률[%]","%","-.007",".051",".313",".079",".11",".239",".236",".305",".234",".306",".386",".353",".327",".318",".295",".284",".238",".244",".164",".11",
"경기도","녹지지역","지가변동률[%]","%",".042",".012",".114",".064",".166",".266",".34",".374",".332",".3",".326",".309",".336",".324",".32",".339",".306",".267",".252",".188",
"경기도","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"경기도","보전관리지역","지가변동률[%]","%",".021",".01","-.014",".024",".085",".189",".21",".23",".2",".198",".215",".225",".223",".238",".228",".249",".212",".165",".116",".059",
"경기도","생산관리지역","지가변동률[%]","%",".037","-.084",".041","-.008",".136",".242",".255",".274",".234",".247",".247",".259",".304",".258",".268",".233",".264",".189",".111",".076",
"경기도","계획관리지역","지가변동률[%]","%",".116",".046",".073",".138",".174",".268",".31",".313",".298",".293",".312",".337",".335",".324",".331",".32",".28",".172",".124",".056",
"경기도","농림지역","지가변동률[%]","%",".055","-.061",".041",".071",".15",".264",".304",".267",".26",".244",".253",".254",".262",".26",".245",".275",".243",".198",".163",".086",
"경기도","자연환경보전지역","지가변동률[%]","%",".101",".032",".04",".037",".03",".294",".113",".215",".147",".224",".184",".224",".157",".197",".156",".225",".235",".203",".09",".071",
"경기도","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"경기도","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"경기도","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"경기도","전","지가변동률[%]","%",".061",".063",".073",".107",".152",".235",".34",".37",".355",".322",".344",".345",".358",".341",".357",".365",".346",".291",".287",".22",
"경기도","답","지가변동률[%]","%",".036","-.048",".122",".069",".16",".239",".297",".309",".309",".282",".3",".31",".326",".309",".293",".295",".315",".264",".244",".136",
"경기도","주거용(대)","지가변동률[%]","%",".01","-.003",".11",".1",".161",".275",".339",".421",".333",".333",".336",".343",".345",".357",".314",".287",".11","-.172","-.185","-.197",
"경기도","상업용(대)","지가변동률[%]","%",".049",".059",".081",".075",".128",".253",".294",".331",".282",".307",".313",".322",".376",".347",".322",".314",".326",".33",".168",".056",
"경기도","임야","지가변동률[%]","%",".059","-.032",".046",".06",".118",".241",".267",".266",".195",".229",".209",".223",".24",".239",".269",".259",".254",".229",".206",".155",
"경기도","공장용지","지가변동률[%]","%",".053",".095",".185",".114",".096",".247",".281",".241",".287",".283",".357",".342",".317",".293",".305",".298",".308",".271",".209",".129",
"경기도","기타","지가변동률[%]","%","-1.373","1.113","0","0","0",".39","0",".322",".186",".22",".198",".232",".208",".206",".198",".248",".3",".174",".12",".094",
"수원시","평균","지가변동률[%]","%",".014",".043",".132",".089",".141",".242",".287",".383",".288",".314",".311",".321",".333",".311",".301",".282",".226",".094",".046",".014",
"수원시","주거지역","지가변동률[%]","%","-.017",".036",".131",".11",".139",".272",".304",".429",".301",".344",".306",".349",".315",".31",".31",".272",".206","0","-.019","-.062",
"수원시","상업지역","지가변동률[%]","%",".271","-.04",".105",".033",".076",".207",".344",".266",".254",".243",".268",".298",".413",".266",".309",".297",".292",".231",".103",".064",
"수원시","공업지역","지가변동률[%]","%","-.07","-.5",".054",".04",".297",".371",".362",".289",".293",".343",".502",".008",".5",".296",".275",".39",".129",".241",".307",".311",
"수원시","녹지지역","지가변동률[%]","%","-.07",".341",".216",".052",".155",".044",".085",".285",".251",".197",".307",".317",".276",".387",".247",".282",".305",".43",".256",".288",
"수원시","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"수원시","보전관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수원시","생산관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수원시","계획관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수원시","농림지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수원시","자연환경보전지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수원시","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"수원시","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"수원시","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"수원시","전","지가변동률[%]","%","-.177",".416",".08",".187",".016",".06",".051",".533",".155",".067",".127",".205",".246",".339",".483",".254",".34",".381",".454",".51",
"수원시","답","지가변동률[%]","%","-.03",".394","-.082",".126",".271",".125",".229",".311",".362",".148",".155",".348",".411",".521",".317",".386",".486",".248",".222",".204",
"수원시","주거용(대)","지가변동률[%]","%","-.039",".039",".042",".151",".199",".263",".231",".558",".272",".32",".221",".384",".269",".355",".266",".311",".117","-.178","-.161","-.171",
"수원시","상업용(대)","지가변동률[%]","%",".133","-.043",".134",".051",".078",".226",".333",".33",".271",".357",".373",".264",".408",".343",".335",".282",".376",".228",".147",".067",
"수원시","임야","지가변동률[%]","%","0",".048",".152",".025",".059",".004",".137",".355",".101",".06",".294",".142",".171",".282",".195",".298",".207",".537",".417",".416",
"수원시","공장용지","지가변동률[%]","%","-.106","-.551","-.129",".013",".165",".226",".415",".071",".311",".224",".428",".018",".177",".141",".19",".401",".152",".546",".514",".368",
"수원시","기타","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"장안구","평균","지가변동률[%]","%",".005",".015",".134",".084",".116",".133",".201",".402",".277",".304",".312",".378",".358",".353",".348",".316",".233",".018","-.013","-.03",
"장안구","주거지역","지가변동률[%]","%",".044","-.007",".136",".106",".12",".15",".229",".373",".275",".324",".313",".376",".359",".375",".372",".343",".239","-.102","-.115","-.098",
"장안구","상업지역","지가변동률[%]","%","0","0",".11","0",".221",".086",".069",".419",".516",".336",".42",".543",".478",".366",".349",".356",".314",".5",".502",".036",
"장안구","공업지역","지가변동률[%]","%","-","-","0","0","-","","","","","","","","","","","","","","","",
"장안구","녹지지역","지가변동률[%]","%","-.199",".136",".142","0",".063",".033",".042",".6",".14",".153",".224",".296",".273",".196",".182",".104",".141",".531",".532",".505",
"장안구","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"장안구","보전관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"장안구","생산관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"장안구","계획관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"장안구","농림지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"장안구","자연환경보전지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"장안구","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"장안구","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"장안구","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"장안구","전","지가변동률[%]","%","-.324","0","0","0","0",".048",".026",".737",".095",".082",".217",".191",".386",".23",".21",".162",".096",".44",".627","1.031",
"장안구","답","지가변동률[%]","%","-.047","0","0","0","0","0","0","1.077","","","","","","","","","","","","",
"장안구","주거용(대)","지가변동률[%]","%","-.044","-.007",".532",".202",".165",".175",".26",".364",".363",".294",".28",".402",".249",".341",".355",".354",".178","-.179","-.187","-.148",
"장안구","상업용(대)","지가변동률[%]","%",".016",".173","-.22","-.12",".11",".038",".029",".452",".191",".381",".43",".334",".442",".427",".407",".308",".404",".234",".228",".029",
"장안구","임야","지가변동률[%]","%","0",".222",".053","0","0",".011",".022",".69",".272",".169",".06",".441",".135",".101",".224",".062",".202",".864",".864",".442",
"장안구","공장용지","지가변동률[%]","%","0","0","0","0","-","","","",".186",".098",".388",".335",".384",".297",".261",".075",".097",".52",".814",".621",
"장안구","기타","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"권선구","평균","지가변동률[%]","%","-.092",".065","-.007",".092",".139",".14",".344",".38",".3",".304",".328",".32",".341",".349",".347",".317",".279",".126",".056",".033",
"권선구","주거지역","지가변동률[%]","%","-.213",".038","-.054",".108",".14",".17",".379",".4",".283",".366",".36",".351",".311",".288",".352",".336",".222",".009",".001","-.009",
"권선구","상업지역","지가변동률[%]","%",".767","0",".024","0",".057",".132",".555",".477",".329",".272",".111",".342",".522",".336",".393",".205",".345",".296",".032",".112",
"권선구","공업지역","지가변동률[%]","%","0","0","-.141","0","0","0",".738",".308",".547","0",".231","0",".415",".106",".229",".147",".083",".251",".185",".166",
"권선구","녹지지역","지가변동률[%]","%","-.056",".153",".118",".085",".178",".061",".126",".294",".311",".179",".332",".26",".35",".547",".33",".328",".432",".374",".204",".102",
"권선구","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"권선구","보전관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"권선구","생산관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"권선구","계획관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"권선구","농림지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"권선구","자연환경보전지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"권선구","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"권선구","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"권선구","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"권선구","전","지가변동률[%]","%","-.16",".171",".133",".288","0",".069",".061",".526",".189",".067",".048",".209",".226",".388",".608",".264",".353",".402",".323",".165",
"권선구","답","지가변동률[%]","%","-.034",".221","-.07",".147",".113",".148",".268",".336",".362",".148",".155",".348",".411",".521",".317",".386",".486",".248",".222",".204",
"권선구","주거용(대)","지가변동률[%]","%","-.146",".084",".008",".137",".118",".244",".328",".415",".287",".338",".347",".432",".308",".252",".293",".284",".05","-.227","-.187","-.217",
"권선구","상업용(대)","지가변동률[%]","%",".237","-.077","-.241","-.073",".064",".162",".457",".383",".287",".334",".302",".184",".351",".343",".459",".396",".554",".255",".19",".189",
"권선구","임야","지가변동률[%]","%","0","0",".334","0","0","0",".305",".248","0","0",".614","0",".243",".553",".268",".549",".266",".272",".098",".163",
"권선구","공장용지","지가변동률[%]","%","0","0","-.135","0","0","0",".737",".307",".405",".093",".173","0",".461",".078",".176",".256",".22",".195",".176",".158",
"권선구","기타","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","평균","지가변동률[%]","%",".107",".03",".082",".077",".112",".322",".276",".292",".311",".297",".303",".339",".343",".334",".322",".31",".268",".107","-.01","-.011",
"팔달구","주거지역","지가변동률[%]","%",".119",".093",".033",".084",".151",".34",".198",".403",".359",".304",".264",".344",".289",".324",".316",".305",".228",".027","-.058","-.053",
"팔달구","상업지역","지가변동률[%]","%",".094","-.088",".204",".068",".039",".3",".443",".084",".213",".282",".381",".328",".452",".354",".332",".321",".348",".269",".093",".078",
"팔달구","공업지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","녹지지역","지가변동률[%]","%","0","0","-.229",".006","0","0","0","0","","","","","","","","","","","","",
"팔달구","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"팔달구","보전관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","생산관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","계획관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","농림지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","자연환경보전지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"팔달구","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"팔달구","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"팔달구","전","지가변동률[%]","%","0","0","-.342",".017","0","0","0","0","","","","","","","","","","","","",
"팔달구","답","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","주거용(대)","지가변동률[%]","%",".051",".146",".068",".042",".171",".396",".236",".431",".391",".246",".257",".281",".296",".279",".318",".304",".183","-.136","-.143","-.087",
"팔달구","상업용(대)","지가변동률[%]","%",".139","-.133",".122",".111",".021",".268",".286",".116",".231",".252",".394",".409",".438",".382",".317",".314",".354",".355",".125",".067",
"팔달구","임야","지가변동률[%]","%","0","0","0","0","-","","","","","","","","","","","","","","","",
"팔달구","공장용지","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"팔달구","기타","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"영통구","평균","지가변동률[%]","%",".053",".044",".252",".093",".166",".341",".274",".427",".271",".33",".295",".287",".304",".244",".226",".222",".152",".088",".082",".031",
"영통구","주거지역","지가변동률[%]","%",".032",".03",".321",".125",".142",".395",".33",".495",".305",".356",".277",".339",".304",".285",".24",".168",".163",".039",".042","-.087",
"영통구","상업지역","지가변동률[%]","%",".31","0","-.015","0",".119",".13",".082",".391",".167",".13",".159",".131",".242",".037",".196",".306",".158",".026",".022","-.064",
"영통구","공업지역","지가변동률[%]","%","-.078","-.569",".084",".047",".349",".435",".296",".287",".244",".409",".553",".01",".517",".333",".284",".436",".139",".238",".332",".341",
"영통구","녹지지역","지가변동률[%]","%","0","1.11",".608",".023",".18","0","0","0",".139",".301",".303",".535",".015",".01",".017",".282",".019",".53",".19","1.004",
"영통구","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"영통구","보전관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"영통구","생산관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"영통구","계획관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"영통구","농림지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"영통구","자연환경보전지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"영통구","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"영통구","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"영통구","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"영통구","전","지가변동률[%]","%","0","3.359","0","0",".237","0","0","0",".004",".024",".619",".212",".002",".219",".098",".437",".969",".007","1.453",".622",
"영통구","답","지가변동률[%]","%","0","1.68","-.206","0","1.37","0","0","0","","","","","","","","","","","","",
"영통구","주거용(대)","지가변동률[%]","%","0","-.014","-.212",".183",".29",".271",".144",".819",".164",".352",".08",".381",".24",".469",".176",".308",".106","-.16","-.135","-.185",
"영통구","상업용(대)","지가변동률[%]","%",".09","-.02",".575",".159",".124",".313",".371",".418",".317",".455",".394",".19",".42",".281",".215",".146",".226",".1",".095","-.027",
"영통구","임야","지가변동률[%]","%","0","0","0",".112",".262","0","0","0",".059",".025","0","0",".08",".011",".008",".135",".1",".599",".188",".89",
"영통구","공장용지","지가변동률[%]","%","-.146","-.765","-.132",".017",".213",".289",".323",".004",".287",".27",".51",".012",".081",".155",".193",".458",".133",".657",".605",".421",
"영통구","기타","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"성남시","평균","지가변동률[%]","%",".045",".055",".111",".142",".171",".32",".389",".432",".347",".311",".342",".33",".432",".397",".362",".37",".233",".121",".078","-.04",
"성남시","주거지역","지가변동률[%]","%",".1","-.018",".145",".191",".186",".39",".347",".559",".38",".317",".376",".389",".459",".369",".37",".33",".135","-.001","-.016","-.112",
"성남시","상업지역","지가변동률[%]","%","-.007",".237",".08",".065",".086",".057",".301",".099",".254",".266",".217",".224",".414",".539",".274",".306",".454",".305",".271","-.032",
"성남시","공업지역","지가변동률[%]","%","0","0","-.216","0","0",".071",".328",".313",".04",".554",".596",".469",".498",".457",".596",".414",".384",".303",".243",".285",
"성남시","녹지지역","지가변동률[%]","%","-.077",".077",".049",".067",".254",".436",".729",".364",".376",".304",".331",".181",".299",".289",".416",".647",".333",".412",".258",".324",
"성남시","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"성남시","보전관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"성남시","생산관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"성남시","계획관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"성남시","농림지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"성남시","자연환경보전지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"성남시","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"성남시","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"성남시","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"성남시","전","지가변동률[%]","%","-.075",".143",".057",".074",".172",".393",".866",".375",".429",".279",".381",".282",".311",".514",".72",".397",".511",".732",".371",".911",
"성남시","답","지가변동률[%]","%","0",".093","-","","0","0","0","0","","","","","","","","","","","","",
"성남시","주거용(대)","지가변동률[%]","%","-.051","-.223",".145",".172",".251",".391",".324",".561",".403",".336",".377",".28",".33",".356",".319",".274",".103","-.184","-.125","-.142",
"성남시","상업용(대)","지가변동률[%]","%",".138",".258",".157",".135",".11",".279",".391",".339",".313",".304",".338",".351",".487",".404",".324",".438",".295",".281",".183","-.049",
"성남시","임야","지가변동률[%]","%","-.098","-.009","-.062",".009",".249",".589",".692",".091",".357",".266",".205",".169",".27",".243",".357",".494",".35",".289",".313",".086",
"성남시","공장용지","지가변동률[%]","%","0","0","-.216","0","0",".071",".328",".313",".029",".489",".521",".415",".466",".438",".509",".376",".357",".298",".243",".285",
"성남시","기타","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수정구","평균","지가변동률[%]","%",".063",".104",".105",".154",".234",".397",".37",".609",".439",".442",".453",".436",".435",".429",".387",".352",".23",".033",".003","-.122",
"수정구","주거지역","지가변동률[%]","%",".13",".12",".101",".172",".259",".42",".203",".791",".524",".503",".518",".497",".497",".488",".307",".241",".059","-.046","-.102","-.191",
"수정구","상업지역","지가변동률[%]","%","-.037",".095",".084",".07",".31",".272",".336",".201",".315",".23",".23",".214",".209",".195",".494",".289",".559","-.135",".035","-.32",
"수정구","공업지역","지가변동률[%]","%","-","-","-","","-","","","",".119","1.053","1.182",".89",".744",".602","1.255",".697",".59",".333","","",
"수정구","녹지지역","지가변동률[%]","%","-.021",".079",".127",".156",".09",".405",".986",".214",".229",".263",".255",".272",".286",".309",".493",".731",".558",".395",".477",".387",
"수정구","관리지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"수정구","보전관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수정구","생산관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수정구","계획관리지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수정구","농림지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수정구","자연환경보전지역","지가변동률[%]","%","-","-","-","","-","","","","","","","","","","","","","","","",
"수정구","비도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"수정구","준도시지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"수정구","준농림지역","지가변동률[%]","%","-","-","-","","","","","","","","","","","","","","","","","",
"수정구","전","지가변동률[%]","%","-.045",".08",".142",".196",".254",".389","1.288",".157",".232",".379",".387",".412",".434",".481",".582",".52",".825",".405",".543",".894",
"수정구","답","지가변동률[%]","%","0",".252","-","","-","","","","","","","","","","","","","","","",
"수정구","주거용(대)","지가변동률[%]","%",".008",".045",".044",".283",".233",".594",".19",".784",".578",".506",".531",".511",".493",".486",".261",".17",".087","-.157","-.168","-.254",
"수정구","상업용(대)","지가변동률[%]","%",".157",".208",".366",".154",".168",".259",".262",".463",".315",".435",".457",".442",".46",".408",".327",".408",".162",".076",".027","-.202",
