"시군구별","용도지역및이용현황별","항목","단위","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월",
"덕양구","생산관리지역","지가변동률[%]","%","1.002",".188",".23",".157",".267",".438",".033",".309",".248",".677",".637",".32",".167",".477",".565",".472",".348",".299",".304",".092",
"덕양구","계획관리지역","지가변동률[%]","%",".185",".198",".349",".2",".341",".387",".631",".465","1.026",".321",".307",".398",".421",".307",".387",".264",".247",".179",".248",".178",
"덕양구","농림지역","지가변동률[%]","%",".219",".159",".101",".392",".145",".202",".228","0","0",".477",".392",".098",".109",".097",".098",".355",".392",".482",".494",".118",
"덕양구","전","지가변동률[%]","%",".61",".286",".491",".302",".702",".676",".343",".333",".349",".465",".355",".468",".397",".333",".438",".361",".451",".355",".307",".108",
"덕양구","답","지가변동률[%]","%",".266",".549",".192",".192",".377",".444",".598",".221",".177",".492",".374",".444",".038",".234",".208",".28",".515",".301",".335","-.025",
"덕양구","주거용(대)","지가변동률[%]","%",".278",".449",".369",".226",".27",".505",".559",".473",".494",".451",".457",".346",".446",".374",".246",".358",".079","-.247","-.259","-.309",
"덕양구","상업용(대)","지가변동률[%]","%",".593",".641",".185",".537",".424",".438",".538",".255",".51",".325",".245",".232",".361",".354",".459",".308",".368",".318",".063","-.027",
"덕양구","임야","지가변동률[%]","%",".23",".196",".286",".08",".421",".338",".302",".427",".155",".163",".25",".299",".272",".251",".501",".265",".368",".3",".56",".1",
"덕양구","공장용지","지가변동률[%]","%","1.017","0",".497","0","0",".682","0","0","0",".005",".563","0",".165",".192",".002",".369",".177",".832",".608",".285",
"일산동구","평균","지가변동률[%]","%",".433",".395",".302",".311",".243",".301",".317",".302",".28",".217",".244",".253",".269",".262",".259",".268",".22",".174",".04","-.018",
"일산동구","주거지역","지가변동률[%]","%",".318",".378",".166",".394",".192",".206",".274",".302",".328",".222",".242",".252",".286",".276",".23",".263",".205",".096","-.032","-.094",
"일산동구","상업지역","지가변동률[%]","%",".417",".364",".293",".011",".007",".193","0","0","0",".111",".224",".198",".2",".187",".313",".265",".205",".186",".099",".017",
"일산동구","녹지지역","지가변동률[%]","%",".526",".288",".397",".191",".402",".494",".431",".301",".332",".207",".244",".26",".227",".282",".25",".265",".266",".251",".127",".081",
"일산동구","보전관리지역","지가변동률[%]","%",".277",".256",".23",".447",".319",".348",".425",".526",".348",".255",".192",".276",".185",".241",".268",".33",".245",".324",".062",".077",
"일산동구","생산관리지역","지가변동률[%]","%",".376",".211",".357",".022",".208",".463",".287",".283","0",".274",".267",".184",".222",".299",".351",".294",".316",".312",".021",".165",
"일산동구","계획관리지역","지가변동률[%]","%",".666",".452",".496",".336",".346",".442",".506",".433",".364",".273",".273",".277",".294",".289",".289",".269",".279",".247",".102",".052",
"일산동구","농림지역","지가변동률[%]","%",".411",".496",".479",".466",".599",".429",".506",".435",".179",".247",".239",".352",".329",".225",".212",".273",".058",".33",".176",".107",
"일산동구","전","지가변동률[%]","%",".399",".37",".422",".187",".482",".432",".373",".363",".256",".255",".303",".26",".305",".339",".312",".357",".247",".281",".145",".123",
"일산동구","답","지가변동률[%]","%",".712",".396",".357",".516",".439",".364",".317",".286",".466",".132",".207",".287",".258",".343",".344",".219",".196",".553",".137",".163",
"일산동구","주거용(대)","지가변동률[%]","%",".328",".367",".274",".314",".295",".221",".42",".332",".29",".255",".297",".286",".272",".326",".264",".249",".121","-.063","-.212","-.144",
"일산동구","상업용(대)","지가변동률[%]","%",".293",".265",".318",".236",".12",".213",".15",".214",".507",".134",".169",".202",".209",".15",".31",".192",".246",".196",".154",".001",
"일산동구","임야","지가변동률[%]","%",".383",".348",".205",".664",".501",".37",".652",".582",".274",".213",".2",".199",".296",".252",".163",".301",".226",".274",".076",".031",
"일산동구","공장용지","지가변동률[%]","%",".944",".626",".507",".512",".262",".532",".545",".355",".608",".308",".317",".353",".268",".301",".275",".394",".47",".697",".245",".186",
"일산서구","평균","지가변동률[%]","%",".447",".318",".284",".294",".297",".286",".269",".279",".275",".223",".26",".292",".314",".292",".285",".281",".213",".147",".018","-.16",
"일산서구","주거지역","지가변동률[%]","%",".339",".13",".145",".251",".339",".337",".282",".227",".248",".233",".269",".288",".319",".273",".248",".291",".209",".101","-.075","-.277",
"일산서구","상업지역","지가변동률[%]","%",".168",".264",".286",".328",".056",".236",".124",".365",".308",".213",".241",".296",".29",".305",".334",".194",".249",".216",".012","-.126",
"일산서구","공업지역","지가변동률[%]","%","","","","","","","","","","","","","","","","","","",".108",".09",
"일산서구","녹지지역","지가변동률[%]","%",".585","0",".184","0",".082","0",".165",".155",".172",".538",".268",".213",".266",".265",".186",".042",".138",".295",".524",".092",
"일산서구","보전관리지역","지가변동률[%]","%","0","1.543",".339","0","0","0",".032","0",".262",".258",".347",".183",".314",".278",".043",".27",".209",".128",".221",".133",
"일산서구","생산관리지역","지가변동률[%]","%","0",".56",".415",".261",".195",".024",".103","0",".307",".037",".225",".309",".255",".144","-.038",".042",".203",".135",".423",".396",
"일산서구","계획관리지역","지가변동률[%]","%",".965",".573",".451",".375",".303",".294",".345",".303",".347",".179",".254",".261",".345",".299",".308",".363",".14",".171",".165",".047",
"일산서구","농림지역","지가변동률[%]","%",".854","1.008",".766",".391",".538",".148",".384",".374",".269",".197",".265",".364",".308",".374",".381",".336",".267",".219",".246",".071",
"일산서구","전","지가변동률[%]","%",".918",".959",".807",".286",".497",".169",".413",".406",".318",".2",".238",".294",".246",".283",".274",".379",".312",".263",".434",".114",
"일산서구","답","지가변동률[%]","%",".645","1.034",".775",".482",".57",".14",".327",".329",".233",".133",".346",".431",".387",".324",".27",".369",".291",".255",".311",".099",
"일산서구","주거용(대)","지가변동률[%]","%",".797",".325",".269",".311",".429",".205",".346",".168",".381",".365",".326",".296",".289",".387",".378",".273",".103","-.093","-.281","-.34",
"일산서구","상업용(대)","지가변동률[%]","%",".218",".148",".254",".304",".174",".28",".219",".358",".213",".183",".238",".344",".294",".241",".385",".352",".276",".362",".034","-.189",
"일산서구","임야","지가변동률[%]","%",".176",".254",".413",".096",".268",".021",".033",".177",".424",".232",".05",".386",".284",".251",".095",".235",".329",".442",".408",".279",
"일산서구","공장용지","지가변동률[%]","%",".819",".462",".522",".396",".223",".341",".65",".508",".279",".121",".285",".279",".362",".349",".185",".372",".198",".272",".611",".21",
"과천시","평균","지가변동률[%]","%",".682",".48",".46",".483",".479",".488",".493",".466",".489",".367",".398",".387",".391",".379",".335",".328",".207",".102",".028","-.048",
"과천시","주거지역","지가변동률[%]","%",".605",".49",".476",".412",".476",".543",".437",".468",".565",".361",".41",".467",".388",".426",".381",".373",".117","-.093","-.091","-.145",
"과천시","상업지역","지가변동률[%]","%","0",".019",".025",".306",".334",".022",".386",".289",".032",".222",".243",".119",".244",".146",".122",".129",".258",".598","","",
"과천시","녹지지역","지가변동률[%]","%",".657",".395",".325",".485",".389",".357",".489",".394",".345",".393",".393",".266",".412",".318",".269",".263",".372",".419",".336",".202",
"과천시","전","지가변동률[%]","%",".655",".476",".961",".428",".401",".475",".488",".733",".542",".428",".406",".296",".36",".292",".34",".311",".428",".27",".278",".078",
"과천시","답","지가변동률[%]","%",".77",".259","0",".304",".429",".608",".954",".291",".488","","","","","","","","","","","",
"과천시","주거용(대)","지가변동률[%]","%",".542",".487",".48",".466",".536",".607",".485",".387",".571",".319",".418",".402",".409",".381",".334",".332",".05","-.16","-.253","-.282",
"과천시","상업용(대)","지가변동률[%]","%",".523",".383",".095",".276",".414",".072",".387",".082",".027",".432",".476",".456",".688",".458",".397",".407",".624",".636",".422",".402",
"과천시","임야","지가변동률[%]","%",".646",".606",".295",".636",".416",".674",".66",".462",".724",".417",".264",".265",".334",".294",".267",".26",".372",".609",".545",".446",
"구리시","평균","지가변동률[%]","%",".305",".565",".19",".376",".34",".34",".306",".277",".326",".36",".429",".403",".43",".44",".393",".338",".242",".086","-.074","-.053",
"구리시","주거지역","지가변동률[%]","%",".302",".737",".263",".439",".372",".337",".305",".283",".368",".373",".439",".411",".443",".434",".396",".346",".16","-.007","-.159","-.125",
"구리시","상업지역","지가변동률[%]","%",".378",".243","0",".346",".363",".726",".47",".382",".316",".359",".459",".402",".411",".479",".394",".355",".454",".251",".039",".05",
"구리시","녹지지역","지가변동률[%]","%",".264",".151",".055",".152",".198",".069",".189",".177",".171",".315",".367",".372",".391",".44",".38",".291",".401",".31",".189",".161",
"구리시","전","지가변동률[%]","%",".286",".142",".029",".087",".198",".102",".199",".225",".182",".321",".424",".387",".451",".382",".376",".335",".355",".292",".249",".229",
"구리시","주거용(대)","지가변동률[%]","%",".299",".77",".215",".509",".45",".356",".269",".222",".434",".336",".433",".397",".46",".414",".467",".337",".141","-.101","-.166","-.161",
"구리시","상업용(대)","지가변동률[%]","%",".262",".178",".162",".281",".203",".423",".338",".464",".16",".334",".447",".393",".458",".413",".435",".353",".29",".251","-.032","-.02",
"구리시","임야","지가변동률[%]","%",".189",".231","0",".488","0","0",".181","0",".288",".212",".193",".088",".408",".408",".242",".319",".482",".34",".168",".055",
"구리시","공장용지","지가변동률[%]","%","","","","","","","","","",".321","0",".32",".32","0","0","0",".318",".317","","",
"남양주시","평균","지가변동률[%]","%",".315",".335",".426",".482",".432",".43",".417",".469",".427",".422",".4",".407",".412",".404",".361",".315",".2",".164",".093",".074",
"남양주시","주거지역","지가변동률[%]","%",".33",".365",".44",".442",".428",".465",".413",".488",".451",".39",".343",".377",".388",".365",".316",".203",".163",".116",".038","-.008",
"남양주시","상업지역","지가변동률[%]","%",".155",".191",".433",".247",".372",".288",".234",".447",".249",".641",".203",".423",".197",".436",".486",".364",".115",".246",".054",".175",
"남양주시","공업지역","지가변동률[%]","%",".174",".009",".378","0","0",".442",".033",".1",".021",".378",".223",".429",".273",".426",".227",".124",".122",".075",".206",".161",
"남양주시","녹지지역","지가변동률[%]","%",".308",".316",".441",".532",".446",".345",".377",".37",".424",".41",".448",".39",".358",".413",".378",".442",".242",".234",".241",".241",
"남양주시","보전관리지역","지가변동률[%]","%",".21",".023",".341",".216",".422",".427",".582",".226",".364",".281",".402",".228",".403",".388",".401",".22",".169",".221",".168",".122",
"남양주시","생산관리지역","지가변동률[%]","%",".253",".311",".379",".452",".209",".511",".446",".44",".362",".288",".472",".254",".43",".48",".387",".412",".191",".145",".159",".22",
"남양주시","계획관리지역","지가변동률[%]","%",".323",".316",".353",".741",".518",".472",".546",".594",".422",".507",".526",".5",".631",".443",".405",".474",".305",".199",".153",".171",
"남양주시","농림지역","지가변동률[%]","%",".26",".213",".333",".32",".293",".174",".459",".405",".224",".151",".261",".26",".466",".382",".22",".194",".19",".043",".035",".052",
"남양주시","자연환경보전지역","지가변동률[%]","%",".288","0","0","0",".048",".031","0","0","0",".161",".238",".207",".206",".04",".052",".08",".04",".052",".1",".093",
"남양주시","전","지가변동률[%]","%",".347",".384",".42",".613",".36",".305",".502",".368",".46",".455",".387",".414",".536",".47",".475",".496",".276",".221",".255",".249",
"남양주시","답","지가변동률[%]","%",".273",".176",".641",".27",".333","1.04",".564",".623",".543",".455",".241",".434",".477",".36",".407",".213",".218",".193",".239",".417",
"남양주시","주거용(대)","지가변동률[%]","%",".277",".309",".346",".358",".427",".509",".337",".466",".212",".269",".379",".293",".282",".284",".265",".194",".125",".013","-.013","-.014",
"남양주시","상업용(대)","지가변동률[%]","%",".273",".248",".488",".432",".298",".343",".381",".375",".415",".55",".423",".555",".547",".48",".335",".202",".181",".278",".114",".054",
"남양주시","임야","지가변동률[%]","%",".205",".138",".339",".344",".417",".325",".379",".307",".38",".372",".41",".268",".366",".356",".383",".332",".337",".252",".109",".133",
"남양주시","공장용지","지가변동률[%]","%",".265",".223",".606",".701",".573",".45",".232",".526",".559",".51",".714",".565",".568",".511",".594",".431",".253",".151",".176","-.029",
"오산시","평균","지가변동률[%]","%",".32",".227",".268",".193",".296",".295",".299",".268",".28",".25",".329",".273",".302",".312",".271",".268",".233",".126",".123",".027",
"오산시","주거지역","지가변동률[%]","%",".284",".278",".291",".16",".253",".356",".334",".225",".234",".239",".291",".267",".279",".283",".265",".232",".188",".049",".009","-.067",
"오산시","상업지역","지가변동률[%]","%",".315",".077",".121",".176",".394",".15",".212",".254",".176",".285",".278",".264",".302",".272",".279",".249",".195",".145",".115","-.078",
"오산시","공업지역","지가변동률[%]","%",".314",".294",".184",".29",".405",".414",".372",".574",".393",".23",".272",".272",".308",".3",".284",".237",".239",".163",".217",".229",
"오산시","녹지지역","지가변동률[%]","%",".375",".172",".283",".221",".314",".215",".255",".264",".337",".26",".412",".284",".335",".368",".277",".332",".307",".228",".301",".168",
"오산시","전","지가변동률[%]","%",".156",".103",".183",".214",".231",".286",".385",".257",".306",".271",".374",".274",".39",".386",".292",".321",".293",".26",".473",".28",
"오산시","답","지가변동률[%]","%",".342",".193",".159",".242",".466",".254",".188",".368",".215",".318",".439",".248",".398",".379",".313",".321",".331",".289",".454",".216",
"오산시","주거용(대)","지가변동률[%]","%",".352",".194",".232",".161",".362",".372",".261",".08",".151",".222",".269",".267",".27",".26",".235",".232",".16","-.12","-.193","-.082",
"오산시","상업용(대)","지가변동률[%]","%",".363",".182",".221",".268",".225",".123",".28",".406",".314",".261",".336",".274",".304",".286",".274",".261",".258",".279",".252","-.003",
"오산시","임야","지가변동률[%]","%",".164",".397",".441",".128",".34",".273",".334",".313",".233",".255",".376",".281",".296",".414",".368",".393",".308",".258",".47",".192",
"오산시","공장용지","지가변동률[%]","%",".293",".25",".173",".36",".335",".39",".315",".47",".568",".235",".33",".288",".268",".318",".268",".273",".26",".226",".338",".173",
"시흥시","평균","지가변동률[%]","%",".327",".321",".301",".316",".322",".349",".313",".318",".31",".381",".419",".404",".391",".395",".372",".349",".253",".145",".092",".036",
"시흥시","주거지역","지가변동률[%]","%",".378",".366",".398",".283",".339",".327",".37",".38",".327",".376",".383",".319",".404",".391",".362",".345",".223",".002","-.074","-.107",
"시흥시","상업지역","지가변동률[%]","%",".247",".314",".129",".238",".234",".512",".332",".081",".429",".617",".443",".649",".302",".51",".47",".388",".272",".302",".257",".237",
"시흥시","공업지역","지가변동률[%]","%",".042",".066",".238",".53",".242",".38",".269",".218",".376",".35",".535",".535",".425",".403",".373",".343",".235",".274",".23",".143",
"시흥시","녹지지역","지가변동률[%]","%",".483",".464",".167",".188",".376",".323",".204",".323",".164",".323",".346",".348",".344",".329",".341",".333",".344",".29",".332",".228",
"시흥시","전","지가변동률[%]","%",".38",".68",".162",".246",".442",".345",".221",".394",".14",".38",".384",".369",".362",".387",".385",".386",".375",".29",".294",".212",
"시흥시","답","지가변동률[%]","%",".683",".318",".291","0",".33",".3",".084",".17",".396",".374",".395",".469",".388",".402",".409",".422",".324",".253",".485",".213",
"시흥시","주거용(대)","지가변동률[%]","%",".333",".384",".373",".294",".421",".497",".287",".279",".401",".399",".36",".344",".403",".364",".369",".383",".082","-.293","-.263","-.273",
"시흥시","상업용(대)","지가변동률[%]","%",".411",".24",".261",".233",".196",".261",".349",".424",".213",".387",".435",".399",".439",".427",".394",".281",".287",".414",".126",".123",
"시흥시","임야","지가변동률[%]","%",".609",".198",".028",".168",".298",".298",".16",".136",".008",".248",".291",".283",".248",".273",".274",".256",".431",".339",".327",".316",
"시흥시","공장용지","지가변동률[%]","%",".025",".193",".385",".374",".292",".294",".395",".179",".493",".328",".479",".47",".455",".371",".343",".32",".408",".254",".243",".142",
"군포시","평균","지가변동률[%]","%",".251",".24",".227",".221",".311",".336",".347",".323",".343",".34",".323",".335",".305",".323",".312",".305",".203",".132",".084",".032",
"군포시","주거지역","지가변동률[%]","%",".236",".331",".248",".212",".322",".337",".335",".34",".356",".342",".336",".292",".293",".322",".303",".315",".207",".008",".04","-.006",
"군포시","상업지역","지가변동률[%]","%",".385",".099",".226",".188",".293",".37",".339",".3",".355",".338",".348",".637",".356",".358",".485",".336",".091",".505",".169",".111",
"군포시","공업지역","지가변동률[%]","%",".286",".049",".154",".222",".258",".269",".354",".247",".265",".372",".318",".34",".306",".349",".302",".273",".221",".319",".162",".119",
"군포시","녹지지역","지가변동률[%]","%",".168",".076",".22",".323",".372",".446",".437",".393",".399",".261",".2",".378",".341",".241",".23",".251",".251",".357",".203",".089",
"군포시","전","지가변동률[%]","%","0","0",".341",".342",".363",".537",".612",".892",".361",".375",".275",".38",".319",".378",".154",".449",".21",".284",".276",".022",
"군포시","답","지가변동률[%]","%",".417",".074",".417",".111",".307","1.472",".661",".538","0","0",".581",".349",".144",".298",".246","0",".23",".263",".179",".238",
"군포시","주거용(대)","지가변동률[%]","%",".421",".159",".174",".174",".335",".412",".352",".336",".328",".328",".336",".344",".306",".306",".313",".317",".058","-.333","-.135","-.061",
"군포시","상업용(대)","지가변동률[%]","%",".178",".247",".326",".249",".268",".363",".363",".295",".286",".374",".303",".37",".322",".323",".34",".33",".373",".514",".277",".107",
"군포시","임야","지가변동률[%]","%",".4",".066",".122",".275",".375",".063",".047",".022",".098",".321",".209",".352",".434",".081",".296",".132",".329",".351",".24",".147",
"군포시","공장용지","지가변동률[%]","%",".253",".085",".15",".222",".273",".267",".348",".256",".256",".363",".291",".316",".336",".302",".332",".26",".266",".339",".131",".127",
"의왕시","평균","지가변동률[%]","%",".331",".303",".284",".297",".313",".329",".31",".336",".361",".294",".317",".285",".32",".328",".314",".302",".211",".132",".077",".019",
"의왕시","주거지역","지가변동률[%]","%",".334",".31",".33",".296",".329",".344",".318",".305",".36",".342",".355",".329",".335",".423",".369",".311",".155","-.079",".033","-.008",
"의왕시","상업지역","지가변동률[%]","%",".513",".195",".288",".272",".31",".328",".337",".275",".42",".207",".106",".183",".343",".123",".24",".264",".299",".441",".104",".039",
"의왕시","공업지역","지가변동률[%]","%",".36",".357",".206",".215",".255",".192",".368",".399",".432",".161",".283",".313",".305",".333",".269",".295",".286",".537",".102",".034",
"의왕시","녹지지역","지가변동률[%]","%",".267",".246",".278",".311",".275",".319",".242",".352",".307",".235",".26",".169",".283",".105",".201",".283",".315",".462",".093",".029",
"의왕시","전","지가변동률[%]","%",".253",".326",".316",".224",".398",".322",".245",".484",".424",".299",".329",".133",".44",".162",".242",".304",".363",".582",".163",".036",
"의왕시","답","지가변동률[%]","%","0","0",".217",".239",".404",".069",".209",".427",".742",".221",".138",".333",".419",".191",".207",".286",".325",".578",".143",".035",
"의왕시","주거용(대)","지가변동률[%]","%",".277",".434",".309",".299",".313",".383",".331",".302",".324",".469",".353",".351",".274",".412",".349",".301",".054","-.342","-.133","-.105",
"의왕시","상업용(대)","지가변동률[%]","%",".518",".115",".206",".328",".329",".303",".317",".239",".418",".154",".17",".174",".442",".438",".187",".284",".353",".669",".177",".113",
"의왕시","임야","지가변동률[%]","%",".287",".163",".415",".611",".413",".352",".238",".36",".468",".163",".124",".162",".088",".049",".117",".231",".351",".492",".129",".023",
"의왕시","공장용지","지가변동률[%]","%",".36",".344",".286",".152",".228",".192",".453",".324",".374",".208",".403",".368",".141",".244",".418",".281",".323",".671",".125",".043",
"하남시","평균","지가변동률[%]","%",".614",".579",".575",".486",".507",".517",".507",".474",".519",".476",".446",".457",".478",".462",".417",".409",".362",".106",".089",".031",
"하남시","주거지역","지가변동률[%]","%",".605",".653",".667",".499",".492",".534",".517",".63",".509",".484",".467",".472",".477",".466",".441",".402",".317",".019",".007","-.034",
"하남시","상업지역","지가변동률[%]","%",".356","0",".539",".328",".205",".429",".389",".053",".316",".465",".307",".29",".465",".48",".311",".246",".314",".161",".026","-.016",
"하남시","공업지역","지가변동률[%]","%",".538",".414",".384",".811",".613",".263","0","0","0",".436",".438",".457",".398",".332",".325",".233",".465",".264",".084",".157",
"하남시","녹지지역","지가변동률[%]","%",".754",".578",".296",".507",".687",".498",".534",".15",".645",".395",".384",".417",".423",".391",".325",".462",".519",".379",".556",".389",
"하남시","전","지가변동률[%]","%",".532",".363",".335",".513",".684",".419",".341",".295",".496",".483",".47",".507",".477",".511",".321",".58",".753",".452",".583",".457",
"하남시","답","지가변동률[%]","%",".591",".476","1.134",".671",".258",".197","0",".796",".469",".328",".503",".52",".43",".331",".321",".425",".829",".382","","",
"하남시","주거용(대)","지가변동률[%]","%",".724",".708",".42",".305",".441",".307",".926",".294",".418",".585",".561",".564",".57",".452",".357",".339",".158","-.373","-.224","-.163",
"하남시","상업용(대)","지가변동률[%]","%",".53",".351",".785",".454",".429",".466",".182",".544",".812",".43",".351",".442",".421",".451",".461",".334",".445",".297",".07","-.002",
"하남시","임야","지가변동률[%]","%",".825",".565",".449",".407",".221",".534",".779",".176",".402",".336",".244",".315",".392",".315",".332",".341",".194",".483",".788",".365",
"하남시","공장용지","지가변동률[%]","%",".85","0","1.285",".193",".665",".39","0","0","1.977",".207",".21",".134",".363",".339",".62",".245",".185",".495",".084",".158",
"용인시","평균","지가변동률[%]","%",".354",".303",".5",".52",".483",".44",".506",".417",".436",".317",".332",".353",".353",".342",".322",".298",".266",".162",".129",".092",
"용인시","주거지역","지가변동률[%]","%",".342",".331",".354",".387",".429",".394",".421",".423",".352",".31",".312",".377",".332",".375",".317",".232",".202",".093","-.005","-.034",
"용인시","상업지역","지가변동률[%]","%",".209",".172",".193",".07",".127",".298",".306",".108",".645",".216",".168",".214",".263",".261",".199",".246",".133",".217",".225",".156",
"용인시","공업지역","지가변동률[%]","%",".281",".483",".04",".013","0",".545",".221",".299",".006",".095",".242",".359",".05",".106",".223",".184",".131",".488",".114",".067",
"용인시","녹지지역","지가변동률[%]","%",".433",".294",".537",".548",".487",".464",".471",".379",".479",".346",".393",".347",".411",".329",".357",".387",".366",".217",".295",".248",
"용인시","보전관리지역","지가변동률[%]","%","0",".138",".492","0",".584",".073",".44",".025",".539",".409",".125",".383",".193",".348",".279",".33",".273",".168",".118",".179",
"용인시","생산관리지역","지가변동률[%]","%",".106",".047",".971","3.239",".672",".555","1.042",".242",".678",".505",".077",".043",".651",".172",".338",".087",".111",".155",".094",".143",
"용인시","계획관리지역","지가변동률[%]","%",".223",".289","1.922","1.25",".926",".697","1.682","1.014",".62",".307",".428",".42",".252",".388",".333",".39",".392",".163",".134",".098",
"용인시","농림지역","지가변동률[%]","%",".097",".201","1.11","2.333","1.857",".805","1.179",".64",".767",".398",".081",".207",".448",".185",".211",".171",".115",".22",".163",".13",
"용인시","전","지가변동률[%]","%",".223",".327",".598","1.247",".716",".569",".758",".632",".339",".401",".455",".405",".505",".353",".341",".403",".374",".282",".431",".313",
"용인시","답","지가변동률[%]","%",".174",".374",".967","1.358","1.485",".752","1.077",".646",".611",".334",".322",".308",".469",".285",".251",".279",".312",".209",".28",".207",
"용인시","주거용(대)","지가변동률[%]","%",".402",".253",".599",".487",".4",".495",".363",".435",".545",".316",".326",".349",".376",".41",".317",".281",".179","-.072","-.101","-.183",
"용인시","상업용(대)","지가변동률[%]","%",".349",".334",".459",".343",".429",".314",".326",".33",".53",".325",".248",".293",".295",".324",".292",".322",".217",".336",".206",".105",
"용인시","임야","지가변동률[%]","%",".222",".16",".253",".493",".341",".285",".516",".152",".246",".343",".3",".345",".246",".205",".376",".311",".257",".274",".294",".472",
"용인시","공장용지","지가변동률[%]","%",".766",".315","1.584",".484",".616",".355",".498",".413",".638",".177",".191",".365",".169",".251",".221",".269",".388",".22",".292",".125",
"용인시","기타","지가변동률[%]","%",".848","0","0","0","0","0",".176","0",".319","","","","","","","","","","","",
"처인구","평균","지가변동률[%]","%",".267",".241",".785",".817",".642",".555",".637",".501",".504",".268",".305",".29",".305",".288",".287",".294",".268",".123",".12",".088",
"처인구","주거지역","지가변동률[%]","%",".268",".349",".838",".641",".644",".582",".353",".496",".451",".123",".227",".178",".24",".309",".244",".308",".189",".035","-.08","-.031",
"처인구","상업지역","지가변동률[%]","%",".021",".06",".401","0",".123",".051",".351","0",".326",".055",".211",".163",".219",".274",".311",".265",".241",".277",".233",".277",
"처인구","공업지역","지가변동률[%]","%",".031",".36",".203",".062","0","0","1.093","0","0",".353",".302",".143",".08",".308",".537",".09",".116",".047",".192",".18",
"처인구","녹지지역","지가변동률[%]","%",".337",".226",".518",".639",".501",".557",".422",".444",".484",".301",".347",".328",".329",".27",".286",".296",".293",".115",".174",".097",
"처인구","보전관리지역","지가변동률[%]","%","0",".138",".492","0",".584",".073",".44",".025",".539",".409",".125",".383",".193",".348",".279",".33",".273",".168",".118",".179",
"처인구","생산관리지역","지가변동률[%]","%",".106",".047",".971","3.239",".672",".555","1.042",".242",".678",".505",".077",".043",".651",".172",".338",".087",".111",".155",".094",".143",
"처인구","계획관리지역","지가변동률[%]","%",".223",".289","1.922","1.25",".926",".697","1.682","1.014",".62",".307",".428",".42",".252",".388",".333",".39",".392",".163",".134",".098",
"처인구","농림지역","지가변동률[%]","%",".097",".201","1.11","2.333","1.857",".805","1.179",".64",".767",".398",".081",".207",".448",".185",".211",".171",".115",".22",".163",".13",
"처인구","전","지가변동률[%]","%",".176",".255",".602","1.54",".708",".579",".894",".748",".306",".381",".38",".385",".47",".315",".298",".265",".305",".214",".245",".173",
"처인구","답","지가변동률[%]","%",".107",".39","1.017","1.462","1.576",".732","1.131",".69",".658",".322",".265",".262",".492",".293",".205",".223",".254",".145",".232",".159",
"처인구","주거용(대)","지가변동률[%]","%",".239",".215","1.273",".901",".681",".74",".385",".511",".456",".212",".287",".292",".3",".291",".267",".329",".208","-.118","-.197","-.141",
"처인구","상업용(대)","지가변동률[%]","%",".192",".319","1.309",".382",".77",".404",".245",".461",".773",".103",".128",".127",".227",".28",".215",".285",".207",".279",".263",".192",
"처인구","임야","지가변동률[%]","%",".15",".056",".178",".437",".308",".281",".464",".113",".215",".325",".331",".349",".188",".206",".387",".338",".276",".21",".231",".236",
"처인구","공장용지","지가변동률[%]","%","1.151",".263","2.68",".823","1.023",".54",".842",".333","1.048",".264",".28",".228",".019",".282",".201",".256",".454",".241",".281",".176",
"기흥구","평균","지가변동률[%]","%",".384",".332",".348",".353",".427",".426",".475",".35",".446",".37",".387",".431",".405",".381",".367",".307",".254",".185",".116",".101",
"기흥구","주거지역","지가변동률[%]","%",".287",".362",".251",".38",".46",".478",".476",".407",".372",".358",".362",".488",".345",".412",".339",".155",".116",".045","-.086","-.108",
"기흥구","상업지역","지가변동률[%]","%",".328",".042","0",".061",".194",".412",".234",".005","1.112",".412",".068",".228",".278",".171",".075",".14",".071",".154",".006","-.17",
"기흥구","공업지역","지가변동률[%]","%",".344",".515","0","0","0",".684","0",".376",".007","0",".221",".438",".038",".032",".106",".218",".137",".652",".068","0",
"기흥구","녹지지역","지가변동률[%]","%",".538",".317",".585",".394",".456",".326",".582",".315",".487",".412",".485",".381",".543",".4",".475",".551",".484",".342",".473",".497",
"기흥구","전","지가변동률[%]","%",".297",".389",".626",".416",".923",".566",".371",".254",".403",".473",".747",".569",".735",".514",".566","1.153",".734",".498","1.169",".991",
"기흥구","답","지가변동률[%]","%","1.033",".135",".357",".06",".329","1.026",".422",".071","0",".475","1.072",".905",".184",".182",".847","1.004","1.067","1.014","1.009",".954",
"기흥구","주거용(대)","지가변동률[%]","%",".413",".257",".513",".377",".378",".505",".363",".508",".692",".367",".372",".377",".451",".478",".343",".215",".167","-.005","-.025","-.34",
"기흥구","상업용(대)","지가변동률[%]","%",".417",".317",".053",".238",".245",".223",".443",".135",".491",".492",".3",".403",".314",".325",".332",".301",".155",".321",".08",".009",
"기흥구","임야","지가변동률[%]","%",".385",".217",".3",".507",".406",".194",".72",".201",".353",".421",".309",".34",".402",".21",".436",".325",".193",".386",".322","1.343",
